X,Y,band1,band2,band3,band4,band5,band6,band7
4,180,53,39,34,72,40,122,23
4,181,55,38,33,47,34,122,23
4,182,54,41,35,70,42,122,23
4,183,58,48,45,91,51,125,31
4,184,62,53,50,101,65,125,42
4,185,55,50,43,113,65,124,37
4,186,53,41,34,95,51,124,26
4,187,51,38,29,72,45,122,22
4,188,48,35,28,66,42,122,22
4,189,52,38,29,86,39,119,23
4,190,48,32,25,57,30,119,16
4,191,49,34,27,57,35,119,19
4,192,52,38,28,79,43,119,21
4,193,53,40,34,75,42,120,24
4,194,54,40,36,57,36,120,26
4,195,52,36,29,62,36,119,22
4,196,51,37,29,62,38,119,23
4,197,51,31,26,47,34,118,20
4,198,47,32,25,42,28,118,16
4,199,49,33,23,43,33,120,18
